Item ID	Item value	Change in Kuiper test statistic when item removed
DENND2D	2.0	-0.013071895424836555
RAB4B	24.0	-0.013071895424836555
IL10RB	21.0	0.028594771241830075
RNASE6	2.0	-0.013071895424836555
SNX10	12.0	0.045751633986928164
PILRA	2.0	-0.013071895424836555
DYNLL1	1.0	-0.013071895424836555
KRI1	22.0	0.011437908496732097
PER2	8.0	0.045751633986928164
NAGK	3.0	0.028594771241830186
FES	23.0	-0.005718954248365993
EFHD2	15.0	0.045751633986928164
SMCO4	2.0	-0.013071895424836555
PIGF	2.0	-0.013071895424836555
GTSE1	15.0	0.045751633986928164
PPID	0.0	-0.013071895424836555
SAC3D1	0.0	-0.013071895424836555
HSPA1A	1.0	-0.013071895424836555
