Item ID	Item value	Change in Kuiper test statistic when item removed
TTC23	23.0	-0.007112375533428028
SLC27A1	2.0	-0.007112375533428028
CSRNP2	20.0	0.019914651493598945
CAB39L	11.0	0.019914651493598945
CHRD	19.0	0.019914651493598945
GSTT2	1.0	-0.007112375533428028
BRCA1	4.0	-0.007112375533428028
FNBP1L	3.0	-0.007112375533428028
KRI1	22.0	-0.007112375533428028
HSPD1	3.0	-0.007112375533428028
CASP9	3.0	-0.007112375533428028
HELB	0.0	-0.007112375533428028
DEPTOR	4.0	-0.007112375533428028
PDK4	3.0	-0.007112375533428028
RPRML	10.0	0.019914651493598945
RAB11FIP4	12.0	0.019914651493598945
DENND2D	2.0	-0.007112375533428028
BIVM	21.0	0.0075272641062116286
EGR1	24.0	-0.007112375533428028
HEXIM2	0.0	-0.007112375533428028
ZHX3	12.0	0.019914651493598945
CDADC1	1.0	-0.007112375533428028
ANGPT1	6.0	0.019914651493598945
FANCC	4.0	-0.007112375533428028
APTX	1.0	-0.007112375533428028
SAP30	16.0	0.019914651493598945
EPN3	5.0	0.0075272641062116286
DISP2	5.0	0.0075272641062116286
PER1	7.0	0.019914651493598945
RAD51D	24.0	-0.007112375533428028
NAGK	3.0	-0.007112375533428028
C1QTNF12	12.0	0.019914651493598945
CTH	22.0	-0.007112375533428028
RFXAP	21.0	0.0075272641062116286
TIMELESS	3.0	-0.007112375533428028
CRELD1	2.0	-0.007112375533428028
BCORL1	22.0	-0.007112375533428028
MET	1.0	-0.007112375533428028
