Item ID	Item value	Change in Kuiper test statistic when item removed
DCLRE1A	11.0	-0.004301075268817123
GCDH	12.0	-0.004301075268817123
TTC23	11.0	-0.004301075268817123
STOML1	13.0	-0.004301075268817123
TNFAIP6	3.0	0.029032258064516203
FASTKD1	13.0	-0.004301075268817123
MPI	12.0	-0.004301075268817123
HMMR	8.0	-0.004301075268817123
ADAMTS4	8.0	-0.004301075268817123
RBM4	13.0	-0.004301075268817123
LIMA1	9.0	-0.004301075268817123
WDCP	11.0	-0.004301075268817123
RECQL5	14.0	-0.004301075268817123
EXTL1	15.0	-0.004301075268817123
NUDT13	13.0	-0.004301075268817123
KCNJ2	8.0	-0.004301075268817123
BIVM	9.0	-0.004301075268817123
TRMT10B	12.0	-0.004301075268817123
ANGPT1	18.0	0.012365591397849596
CAVIN2	23.0	0.029032258064516203
NICN1	14.0	-0.004301075268817123
PYCR1	17.0	0.012365591397849596
FAM111A	16.0	-0.004301075268817123
NAV3	18.0	0.012365591397849596
KATNAL2	16.0	-0.004301075268817123
NME7	14.0	-0.004301075268817123
SLC9A9	19.0	0.029032258064516203
ZNF239	14.0	-0.004301075268817123
GEMIN6	11.0	-0.004301075268817123
NEIL1	13.0	-0.004301075268817123
SCRG1	22.0	0.029032258064516203
