Item ID	Item value	Change in Kuiper test statistic when item removed
LAMA2	7.0	0.03157894736842115
CYHR1	14.0	-0.021052631578947267
ADM	0.0	0.03157894736842115
SEMA4F	14.0	-0.021052631578947267
ACYP1	14.0	-0.021052631578947267
TFPI	2.0	0.03157894736842115
RPGR	23.0	0.03157894736842104
OASL	11.0	0.03157894736842115
KLHL9	13.0	-0.021052631578947267
ALDH4A1	15.0	-0.021052631578947267
ZCWPW1	15.0	-0.021052631578947267
RAD50	13.0	-0.021052631578947267
DBP	14.0	-0.021052631578947267
CASP8	4.0	0.03157894736842115
PEX6	14.0	-0.021052631578947267
DDIT4	19.0	0.03157894736842104
PDK4	15.0	-0.021052631578947267
PLCB1	20.0	0.03157894736842104
PSPH	14.0	-0.021052631578947267
TMEM8B	15.0	-0.021052631578947267
