Item ID	Item value	Change in Kuiper test statistic when item removed
TDRKH	9.0	0.023076923076923106
DPAGT1	14.0	-0.016923076923076874
FASTKD1	13.0	-0.016923076923076874
RPGR	23.0	0.02307692307692305
DEPTOR	16.0	0.02307692307692305
SPR	15.0	-0.01525641025641028
C6ORF226	3.0	0.023076923076923106
GMDS	19.0	0.02307692307692305
DPH5	13.0	-0.016923076923076874
CD34	4.0	0.023076923076923106
DDX59	1.0	0.023076923076923106
RIPK3	12.0	-0.016923076923076874
BFAR	11.0	0.023076923076923106
HDHD2	14.0	-0.016923076923076874
ELP6	14.0	-0.016923076923076874
TMEM98	6.0	0.023076923076923106
GORASP2	2.0	0.023076923076923106
TUBGCP5	1.0	0.023076923076923106
SFXN2	13.0	-0.016923076923076874
CCDC22	14.0	-0.016923076923076874
WDFY4	14.0	-0.016923076923076874
DCP2	12.0	-0.016923076923076874
GALK2	14.0	-0.016923076923076874
PPID	12.0	-0.016923076923076874
HSPA1A	13.0	-0.016923076923076874
PAOX	15.0	-0.01525641025641028
