Item ID	Item value	Change in Kuiper test statistic when item removed
FANCI	3.0	0.00595238095238082
RRM2	10.0	-1.1102230246251565E-16
DYNLL1	13.0	-2.220446049250313E-16
NKD2	5.0	0.00595238095238082
AURKA	9.0	-1.1102230246251565E-16
CDC25B	11.0	-1.1102230246251565E-16
KITLG	12.0	-1.1102230246251565E-16
RAD50	13.0	-2.220446049250313E-16
STAMBPL1	9.0	-1.1102230246251565E-16
TBC1D31	12.0	-1.1102230246251565E-16
CKS2	10.0	-1.1102230246251565E-16
BIRC5	3.0	0.00595238095238082
CENPN	2.0	0.00595238095238082
MTFR2	2.0	0.00595238095238082
SFXN2	13.0	-2.220446049250313E-16
