Item ID	Item value	Change in Kuiper test statistic when item removed
CD83	22.0	-0.015384615384615385
TNF	20.0	-0.015384615384615385
ICAM1	16.0	0.024615384615384595
BBC3	21.0	-0.015384615384615385
CIART	4.0	0.024615384615384595
SOCS3	20.0	-0.015384615384615385
EPM2AIP1	23.0	-0.015384615384615385
DBP	2.0	0.024615384615384595
NFIL3	14.0	0.024615384615384595
CCL2	22.0	-0.015384615384615385
JUNB	20.0	-0.015384615384615385
ZNF267	13.0	0.024615384615384595
EGR1	24.0	-0.013717948717948847
ZNF184	21.0	-0.015384615384615385
NR1D1	0.0	-0.013717948717948791
SELE	20.0	-0.015384615384615385
CLK1	22.0	-0.015384615384615385
PER1	7.0	0.024615384615384595
PER3	5.0	0.024615384615384595
ARHGAP30	13.0	0.024615384615384595
IRF1	18.0	0.024615384615384595
BCL3	21.0	-0.015384615384615385
IRF7	1.0	0.024615384615384595
ZNF436	23.0	-0.015384615384615385
NFKBIE	20.0	-0.015384615384615385
ATF3	23.0	-0.015384615384615385
