Item ID	Item value	Change in Kuiper test statistic when item removed
BTNL9	18.0	0.052380952380952195
DET1	13.0	-0.019047619047619202
JPT1	13.0	-0.019047619047619202
PIF1	12.0	-0.019047619047619202
MEPCE	10.0	-0.019047619047619202
TUBD1	10.0	-0.019047619047619202
TRMT2A	11.0	-0.019047619047619202
DCAF7	13.0	-0.019047619047619202
TTC38	23.0	0.052380952380952195
SAP30	4.0	0.052380952380952195
BCLAF1	24.0	0.052380952380952195
BRD8	13.0	-0.019047619047619202
PKNOX1	13.0	-0.019047619047619202
RCCD1	14.0	0.02261904761904754
MET	13.0	-0.019047619047619202
