Item ID	Item value	Change in Kuiper test statistic when item removed
GAMT	23.0	0.028594771241830075
CYP2J2	5.0	-0.013071895424836555
GCDH	0.0	-0.005718954248365882
GLYATL1	2.0	-0.013071895424836555
NR1I3	4.0	-0.013071895424836555
ADRB2	4.0	-0.013071895424836555
MAT1A	4.0	-0.013071895424836555
MYRIP	11.0	0.045751633986928164
FMO4	3.0	-0.013071895424836555
OASL	21.0	0.045751633986928164
SEC14L2	15.0	0.045751633986928164
AR	2.0	-0.013071895424836555
BTD	3.0	-0.013071895424836555
AADAC	4.0	-0.013071895424836555
AMDHD1	4.0	-0.013071895424836555
CTH	24.0	-0.005718954248365993
KLF9	8.0	0.045751633986928164
PDK4	5.0	-0.013071895424836555
