Item ID	Item value	Change in Kuiper test statistic when item removed
GALNT7	8.0	-0.009881422924901018
DENND2D	6.0	-0.009881422924900796
EGR1	4.0	-0.009881422924900796
CDADC1	5.0	-0.009881422924900796
ANGPT1	10.0	0.024209486166008154
CAB39L	-9.0	0.035573122529644674
CHRD	0.0	0.035573122529644674
KRT13	-11.0	0.035573122529644674
BRCA1	8.0	-0.009881422924901018
HSPD1	7.0	-0.009881422924900796
EPN3	10.0	0.024209486166008154
PER1	11.0	0.03178524374176572
HELB	4.0	-0.009881422924900796
RAD51D	4.0	-0.009881422924900796
NAGK	7.0	-0.009881422924900796
DEPTOR	8.0	-0.009881422924901018
C1QTNF12	-7.0	0.035573122529644674
PDK4	8.0	-0.009881422924901018
RPRML	-9.0	0.035573122529644674
CRELD1	7.0	-0.009881422924900796
BCORL1	3.0	0.031785243741765834
MOCS1	7.0	-0.009881422924900796
MET	6.0	-0.009881422924900796
