Item ID	Item value	Change in Kuiper test statistic when item removed
PER1	11.0	-1.1102230246251565E-16
ST6GALNAC1	10.0	-1.1102230246251565E-16
CLDN8	10.0	-1.1102230246251565E-16
PDK4	8.0	-1.1102230246251565E-16
RCCD1	6.0	-1.1102230246251565E-16
SGK1	9.0	-1.1102230246251565E-16
FKBP5	-12.0	0.04166666666666663
HSPA1A	5.0	0.04166666666666663
