Item ID	Item value	Change in Kuiper test statistic when item removed
BNIP3L	-4.0	-0.00909090909090915
KDM3A	-4.0	-0.00909090909090915
ANKRD37	-5.0	-0.00909090909090915
ZNF395	-5.0	-0.00909090909090915
MTFP1	-1.0	0.03257575757575737
IGFBP3	-10.0	0.09090909090909094
FUT11	-5.0	-0.00909090909090915
DDIT4	-5.0	-0.00909090909090915
PGM1	-2.0	0.01590909090909076
PDK1	-5.0	-0.00909090909090915
VEGFA	-4.0	-0.00909090909090915
