Item ID	Item value	Change in Kuiper test statistic when item removed
ABT1	-5.0	0.04285714285714304
RBM14	6.0	-0.0071428571428568954
PUS10	7.0	-0.0071428571428568954
RNASEL	4.0	-0.0071428571428570065
INTS3	7.0	-0.0071428571428568954
CSTF2	2.0	-0.0071428571428570065
BCDIN3D	3.0	-0.0071428571428570065
RBM4B	5.0	-0.0071428571428570065
TMTC1	8.0	0.034523809523809734
PIK3R1	12.0	0.04285714285714293
CLK4	3.0	-0.0071428571428570065
TNF	1.0	0.034523809523809734
MRM1	4.0	-0.0071428571428570065
CLK1	2.0	-0.0071428571428570065
HELB	4.0	-0.0071428571428570065
ESRP1	-9.0	0.04285714285714304
RPUSD3	2.0	-0.0071428571428570065
INTS7	6.0	-0.0071428571428568954
SRSF7	5.0	-0.0071428571428570065
TRMT1L	4.0	-0.0071428571428570065
HSPA1A	5.0	-0.0071428571428570065
