Item ID	Item value	Change in Kuiper test statistic when item removed
RTKN	6.0	-0.002564102564102666
USP31	-6.0	-0.002564102564102555
TNFAIP6	-5.0	-0.002564102564102555
FASTKD1	5.0	-0.002564102564102666
UBFD1	5.0	-0.002564102564102666
BRCA1	8.0	0.023076923076922995
HSPA14	-6.0	-0.002564102564102555
USP18	8.0	0.023076923076922995
TRAM2	1.0	-0.002564102564102777
ICAM1	-3.0	-0.002564102564102777
HSPD1	7.0	0.023076923076922995
IFIH1	5.0	-0.002564102564102666
BRIP1	-7.0	-0.002564102564102555
PLAU	-1.0	-0.002564102564102777
TAF1A	4.0	-0.002564102564102555
GRB10	-6.0	-0.002564102564102555
CCL2	2.0	-0.002564102564102777
PSPH	6.0	-0.002564102564102666
ZNF267	-7.0	-0.002564102564102555
TP63	-7.0	-0.002564102564102555
SAC3D1	4.0	-0.002564102564102555
FANCI	-4.0	-0.002564102564102777
RRM2	2.0	-0.002564102564102777
CEP152	5.0	-0.002564102564102666
GZMH	5.0	-0.002564102564102666
KITLG	4.0	-0.002564102564102555
SEPT7P2	-6.0	-0.002564102564102555
TFCP2	6.0	-0.002564102564102666
YEATS2	5.0	-0.002564102564102666
CENPJ	4.0	-0.002564102564102555
CKS2	2.0	-0.002564102564102777
BIRC5	-5.0	-0.002564102564102555
CENPN	-6.0	-0.002564102564102555
INTS7	6.0	-0.002564102564102666
RCCD1	6.0	-0.002564102564102666
XAF1	6.0	-0.002564102564102666
SRSF7	5.0	-0.002564102564102666
FJX1	-5.0	-0.002564102564102555
C11ORF58	-5.0	-0.002564102564102555
FKBP5	-12.0	0.023076923076923106
