"","ProbeName","Amp","var_A_layer","var_A_subject","phase","var_phi_layer","var_phi_subject","magn","var_magn_layer","var_magn_subject","Symbol"
"15","A_23_P39790",0.311533968083945,0.00727323959473434,6.45666034168681e-05,6.46482965472232,0.00112084227225535,0.108449550102553,5.81936779970786,1.26384334310883,0.304482868476962,"CD207"
"16","A_23_P122443",0.27152458758063,0,0.0182173175799907,-8.1437261396837,0,0.0428505816102176,11.0421462179336,0.0830966666960129,0.290100729254498,"HIST1H1C"
"17","A_24_P153456",0.394441813759538,0.00377985894222516,0.0260903487292128,-4.21288242889482,0.006202713089809,0.119185547481071,9.54562684613143,0.168750929220682,0.288290358755245,"ZDHHC11"
"18","A_24_P260639",0.565088528773176,0,0.0746549626617079,-9.44108003227393,0,0.0313155236432657,9.91589998544847,0,0.281551892666614,"HIST1H1D"
"19","A_23_P23996",0.370167244838691,0.0221621544868724,0.00283369213595217,7.0483352778343,0.165438591915508,0.000770155158845377,5.74424258503465,0.871891287841541,0.280790799202537,"MAT1A"
"20","A_24_P332081",0.212819093668613,0.0241379473200631,0.00995346495755768,-6.27219047106301,0.111006956754124,0.586670231037327,6.35533447959517,0,0.278522739153542,"JAKMIP3"
"21","A_23_P421423",0.29021108240399,4.29195925063848e-08,1.25171043539739e-06,-0.736225993717074,1.65859159337194e-07,0.205029643457059,11.8506697966101,2.2951173345136,0.278316069936382,"TNFAIP2"
"22","A_24_P277934",0.370495144614866,0.0663916576596966,0.0704146980573094,-10.0026002869282,0.160716765436484,0.376801922922335,11.308485155128,20.9452211084661,0.272485851979223,"COL1A2"
"23","A_23_P139687",0.159684839129385,0.0123384961312429,0.000751360396468123,8.25964813773151,0.218405975444386,0.0103895993503218,6.35528382782503,0.0646615576019687,0.264516979704985,"ERP27"
"24","A_23_P124905",0.307356282852029,0.0198852951286781,0.000921162783251725,6.75803493045148,0.00851279734220491,0.00308960376789743,6.70368276621138,4.05541319789189,0.256563459041674,"NPTX1"
"25","A_32_P122793",0.29035242523762,0.00288840838823649,0.00226076891658623,-7.09474487392253,0.126643104054566,0.360217786585869,7.13497160470952,0.00183212356436161,0.254506578191302,"MORC2-AS1"
"26","A_23_P259127",0.341542960091312,2.62549178964165e-10,0.0090726229806111,-9.38594625120232,1.4982617283032e-09,0.0402694834706067,8.66189925045083,1.42273158054517,0.253483685874033,"ESRP1"
"27","A_24_P942969",0.214000244917987,0.0128844585900674,0.00488820165299272,5.45500940431928,0.0991016972942621,0.159232495754871,5.33916404936333,0.526292888689831,0.252328947039858,"FUT2"
"28","A_32_P28223",0.211038615196383,0.00438541774520378,0.00484891536405677,-3.43595047845935,0.115756514848727,1.27115121716633,7.8901569648325,0.00354814468247217,0.245287059706127,"LOC101928837"
"29","A_32_P33083",0.270129437453007,0.00782943997085453,0.0252574953940254,-7.97976924285817,0.0348986509491035,0.0587315843965478,5.90954344980657,0.00981645790932723,0.243671461002468,"VCX2"
"30","A_23_P397293",0.266025943017301,0.000119828317045837,0.00334995935084817,9.91652590672685,0.00459755401679272,0.00461265679639686,9.31010728515596,0.828563197076691,0.241314424494123,"LY6K"
"31","A_24_P807031",0.404616490469779,1.59344103922432e-11,0.0673583048844063,4.26528167127298,4.08400422061199e-10,0.045800781389741,7.41910365539445,0.0032554074137583,0.240717647161373,"ATP6AP1L"
"32","A_32_P199551",0.266122522110905,0.0015235582759746,0.0159468248036695,7.60085537172726,0.00426958863373831,0.118849897514511,7.43879609869199,1.67145535934245,0.235159913360485,"SPTSSB"
"33","A_23_P215484",0.150994262511076,0.0102816601045346,0.00304575054259244,7.71043818517633,0.139509946891015,0.19471062876194,5.85407567515717,0.100231573718405,0.233751742744091,"CCL26"
"34","A_23_P24784",0.27942480361351,0.0155415236430914,0.0229469843460419,-5.05907983306781,0.0125842723830923,0.335927611188356,10.469822986131,0.15024728595445,0.228664560349218,"TNNI2"
"35","A_24_P925635",0.246308622063906,0,0.0028008942965421,-7.1077864031721,0,0.00734723753040655,5.79983051457041,0.0348014390787038,0.227163007891163,"SEPT7P2"
"36","A_23_P149476",0.196031368022688,0.0103100082035369,0.00164308322769662,-5.75944804456831,0.0010668718361535,3.1481828355918e-05,5.15534600673937,0.664288234611654,0.226761298250814,"EFCAB2"
"37","A_23_P106898",0.204155655162258,0.000904403224904278,0.0203326999571069,-1.05883361622374,0.0626826503264042,0.429543464492869,5.65441419511292,0.338147983154369,0.224789383437738,"ORAI3"
"38","A_23_P125643",0.191075641625924,0.00697631095964432,0.00382485323652204,10.3969123474889,0.122980067390057,0.338144668012961,6.09781955129145,0.388436722339531,0.224385904763151,"ASB9"
"39","A_23_P67529",0.291973480287716,0.152000816904001,0.00249712746278528,-7.0858684519906,0.152230129302664,0.538623016121808,8.884426223582,1.12731072753671,0.223070711494554,"KCNN4"
"40","A_23_P370666",0.302976282984812,0.00371384004085234,0.071642616033726,8.46888756402039,0.0710765820376655,0.180505707287635,6.29644286329153,0.101349268212354,0.222998936001308,"GLYATL1"
"41","A_23_P381017",0.237945614260377,0.000568832140781647,0.014406974052677,4.79604642275349,0.00106815796508395,0.0033886506985062,5.12053752510476,0.432884819252921,0.220617725759621,"METTL27"
"42","A_23_P161998",0.188177854351322,0.00282395089177466,0.017783068009376,-7.4373543006262,0.160688391051894,0.38902461415307,5.42611470078928,0.0632734973041786,0.219115328598924,"HPX"
"43","A_23_P7976",0.463430025257578,2.23485271635414e-11,0.030784990899698,-8.20564914636401,2.45151958475718e-10,0.0398192357052262,10.5092113459678,0.0222811900319882,0.21789015910679,"HIST1H1E"
"44","A_23_P145874",0.393035427091155,0.00329747893479583,0.0142568599042487,5.45648799275676,0.000438090728820115,0.189205617100873,6.3456238584789,1.02138007183386,0.216088896140087,"SAMD9L"
"45","A_23_P170888",0.400081554645871,0.00277730327361883,0.00416420077669834,-4.18581711496382,0.00458785535539089,0.000208989348294304,6.62447314514158,0.220477329492284,0.212343175294294,"DPP6"
"46","A_24_P113815",0.279569379531885,0.00338030424369557,0.0317987601203818,5.56087686980319,0.000576666630014532,0.00473852311131572,8.4656057331022,0.0144812888247803,0.210674614709005,"SLC35E2A"
"47","A_32_P3476",0.28698638461041,0.00451306491622566,0.0135563359958857,-8.66916793099178,0.0776188069164953,0.0312970768899361,7.3051318048071,0.972713907270732,0.207972460341515,"RPRML"
"48","A_24_P169092",0.21464644065956,0.00185822733709418,0.0163771870990216,-10.9900149582218,0.00295663538056495,0.336827818670879,6.21015213559178,0.00251441545567397,0.207057437862169,"MAML2"
"49","A_23_P410717",0.623831249420546,0.0336312571243436,0.037699851522241,7.13921004683064,0.00962262570414079,0.195561100192588,6.4882411108951,0.202994672936473,0.20592608426164,"CIART"
"50","A_23_P77731",0.204720887659368,0.000505700799193695,0.000871611508281316,-3.67503586054622,0.00586096496960458,0.131637792710094,6.97988966402539,2.02784781520669,0.203393358037432,"CRYM"
