Item ID	Item value	Change in Kuiper test statistic when item removed
PHF3	14.0	0.010612244897958978
CCDC167	3.0	0.010612244897958978
JPT1	1.0	-0.009795918367347112
HGH1	1.0	-0.009795918367347112
TRAM2	20.0	0.010612244897958978
C6ORF226	15.0	0.010612244897958978
HEY1	4.0	0.010612244897959089
TTC32	12.0	0.010612244897958978
STRBP	6.0	0.010612244897958978
ARMC7	23.0	-0.009795918367347167
MYRIP	14.0	0.010612244897958978
ZDHHC11	16.0	0.010612244897958978
BTN3A2	2.0	-0.009795918367347112
PREPL	2.0	-0.009795918367347112
PALLD	10.0	0.010612244897958978
CKS2	22.0	0.010612244897958978
MET	1.0	-0.009795918367347112
DCP2	24.0	-0.009795918367347167
PPID	0.0	-0.009795918367347112
FKBP5	8.0	0.010612244897958978
ABHD3	2.0	-0.009795918367347112
CSTF2	22.0	0.010612244897958978
NDUFA4L2	20.0	0.010612244897958978
ZDHHC23	2.0	-0.009795918367347112
HSPA14	14.0	0.010612244897958978
APOLD1	8.0	0.010612244897958978
AURKA	21.0	0.010612244897958978
WDCP	23.0	-0.009795918367347167
TSPAN8	1.0	-0.009795918367347112
STAMBPL1	21.0	0.010612244897958978
DPH5	1.0	-0.009795918367347112
CYYR1	10.0	0.010612244897958978
TRMT1L	23.0	-0.009795918367347167
NR2C2AP	23.0	-0.009795918367347167
GINS2	6.0	0.010612244897958978
CYP51A1	5.0	0.010612244897959089
ADAT1	23.0	-0.009795918367347167
BFAR	23.0	-0.009795918367347167
KLHL9	1.0	-0.009795918367347112
TBCK	2.0	-0.009795918367347112
CDK5	3.0	0.010612244897958978
MFAP1	23.0	-0.009795918367347167
YEATS2	1.0	-0.009795918367347112
UBE2T	23.0	-0.009795918367347167
RSRP1	2.0	-0.009795918367347112
CXORF38	15.0	0.010612244897958978
CENPN	14.0	0.010612244897958978
INTS8	1.0	-0.009795918367347112
SLC26A6	1.0	-0.009795918367347112
HSPA1A	1.0	-0.009795918367347112
