Item ID	Item value	Change in Kuiper test statistic when item removed
MUS81	5.0	-0.0077441077441079975
DET1	4.0	-0.0077441077441079975
UBXN2B	5.0	-0.0077441077441079975
USP31	-6.0	0.010774410774410492
SMG9	3.0	-0.003114478114478403
VLDLR	-5.0	0.010774410774410492
AP2A2	6.0	-0.0077441077441079975
EDC3	6.0	-0.0077441077441079975
PTTG1	-3.0	0.010774410774410492
CTSK	-6.0	0.010774410774410492
FBXO4	-6.0	0.010774410774410492
UBXN8	7.0	-0.0077441077441078865
BBS7	-12.0	0.010774410774410492
RNF150	11.0	0.010774410774410603
UBL7	5.0	-0.0077441077441079975
BNIP3L	-4.0	0.010774410774410548
HSP90AA1	9.0	-0.0031144781144783473
DESI1	8.0	-0.0077441077441079975
RNASE6	7.0	-0.0077441077441078865
UBE2E1	-8.0	0.010774410774410492
SETMAR	5.0	-0.0077441077441079975
ARMC8	-7.0	0.010774410774410492
RAD23B	-5.0	0.010774410774410492
CBFA2T3	6.0	-0.0077441077441079975
RNF41	-6.0	0.010774410774410492
NT5C3B	5.0	-0.0077441077441079975
DNASE2	1.0	0.010774410774410548
DXO	5.0	-0.0077441077441079975
DNASE1	3.0	-0.003114478114478403
DTL	-11.0	0.010774410774410492
DCP2	4.0	-0.0077441077441079975
RNASEL	6.0	-0.0077441077441079975
ECSCR	-7.0	0.010774410774410492
NEDD4L	7.0	-0.0077441077441078865
OMA1	6.0	-0.0077441077441079975
FBXO44	4.0	-0.0077441077441079975
ARNTL	-4.0	0.010774410774410548
RNFT1	5.0	-0.0077441077441079975
AURKA	1.0	0.010774410774410548
NKD2	8.0	-0.0077441077441079975
EXOSC7	-3.0	0.010774410774410492
TBL1X	9.0	-0.0031144781144783473
LDLR	6.0	-0.0077441077441079975
WNT10B	7.0	-0.0077441077441078865
IL33	7.0	-0.0077441077441078865
SDF2L1	8.0	-0.0077441077441079975
HSPA5	-6.0	0.010774410774410492
UQCC2	9.0	-0.0031144781144783473
BFAR	3.0	-0.003114478114478403
FBXL14	-8.0	0.010774410774410492
DNAJC18	4.0	-0.0077441077441079975
ITCH	-6.0	0.010774410774410492
RAB12	-7.0	0.010774410774410492
CCDC22	5.0	-0.0077441077441079975
ASB2	-5.0	0.010774410774410492
