Item ID	Item value	Change in Kuiper test statistic when item removed
RNASEL	6.0	-0.009230769230769265
TXNL4B	2.0	-0.0075641025641025594
CSTF2	3.0	-0.009230769230769154
RBM4B	5.0	-0.009230769230769265
SMG9	3.0	-0.009230769230769154
TSEN2	4.0	-0.009230769230769265
HNRNPLL	2.0	-0.0075641025641025594
EDC3	6.0	-0.009230769230769265
EXOSC7	-3.0	0.030769230769230882
RBM4	5.0	-0.009230769230769265
PPARGC1A	-6.0	0.030769230769230882
RBM5	4.0	-0.009230769230769265
RBM14	6.0	-0.009230769230769265
ZRANB2	5.0	-0.009230769230769265
WDR77	5.0	-0.009230769230769265
NT5C3B	5.0	-0.009230769230769265
TFCP2	7.0	0.03076923076923077
MFAP1	4.0	-0.009230769230769265
ESRP1	-9.0	0.030769230769230882
RPUSD3	3.0	-0.009230769230769154
DXO	5.0	-0.009230769230769265
GEMIN6	4.0	-0.009230769230769265
HNRNPH3	8.0	0.03076923076923077
PABPC1L	10.0	0.03076923076923077
SRSF7	6.0	-0.009230769230769265
DCP2	4.0	-0.009230769230769265
