Item ID	Item value	Change in Kuiper test statistic when item removed
RBM14	6.0	-0.011029411764705843
TXNL4B	2.0	-0.011029411764705843
ZRANB2	5.0	-0.011029411764705843
CSTF2	3.0	-0.011029411764705843
RBM4B	5.0	-0.011029411764705843
USB1	6.0	-0.011029411764705843
TSEN2	4.0	-0.011029411764705843
HNRNPLL	2.0	-0.011029411764705843
WDR77	5.0	-0.011029411764705843
RBM4	5.0	-0.011029411764705843
MFAP1	4.0	-0.011029411764705843
ESRP1	-9.0	0.05147058823529416
GEMIN6	4.0	-0.011029411764705843
HNRNPH3	8.0	0.05147058823529416
PPARGC1A	-6.0	0.05147058823529416
SRSF7	6.0	-0.011029411764705843
RBM5	4.0	-0.011029411764705843
