Item ID	Item value	Change in Kuiper test statistic when item removed
RBM14	6.0	-0.018382352941176405
HSP90AA1	9.0	0.044117647058823595
ARG2	6.0	-0.018382352941176405
RNASEL	6.0	-0.018382352941176405
CARD8	5.0	-0.018382352941176405
ZDHHC11	-4.0	0.044117647058823595
HSPD1	5.0	-0.018382352941176405
HPX	-8.0	0.044117647058823595
ITCH	-6.0	0.044117647058823595
RAET1E	6.0	-0.018382352941176405
TRIM5	7.0	-0.018382352941176405
IRF7	5.0	-0.018382352941176405
SLAMF8	6.0	-0.018382352941176405
TYRO3	7.0	-0.018382352941176405
CARD16	7.0	-0.018382352941176405
A2M	-10.0	0.044117647058823595
BIRC3	5.0	-0.018382352941176405
