Item ID	Item value	Change in Kuiper test statistic when item removed
SPECC1	-2.0	-0.0065359477124183885
JPT1	9.0	0.03513071895424835
RRM2	7.0	-0.0065359477124183885
MCAM	-1.0	-0.0065359477124183885
TNC	-2.0	-0.0065359477124183885
CXCR4	-3.0	-0.0065359477124183885
NAV2	11.0	0.05228758169934633
AURKA	5.0	-0.0065359477124183885
CCNB1	6.0	-0.0065359477124183885
CSRP2	7.0	-0.0065359477124183885
CHL1	16.0	0.05228758169934633
UBE2T	8.0	-0.0065359477124183885
CKS2	7.0	-0.0065359477124183885
CCL2	8.0	-0.0065359477124183885
BIRC5	0.0	-0.0065359477124183885
KIF2C	4.0	-0.0065359477124183885
EZR	-3.0	-0.0065359477124183885
ATF3	8.0	-0.0065359477124183885
