Item ID	Item value	Change in Kuiper test statistic when item removed
DPAGT1	9.0	0.03421052631578925
BRD3OS	11.0	0.034210526315789025
BCAR3	-2.0	-0.016228070175438702
SERPINE2	-3.0	-0.04692982456140371
TNFRSF12A	4.0	-0.016228070175438702
AMIGO2	-2.0	-0.016228070175438702
RRP1	4.0	-0.016228070175438702
GABPB1	10.0	0.03421052631578925
NUDT4	0.0	-0.016228070175438702
RNF126	20.0	0.04736842105263128
MT2A	-1.0	-0.016228070175438702
TRAF4	6.0	-0.016228070175439147
GMDS	16.0	0.03640350877192944
PLAU	3.0	-0.016228070175438702
EFHD2	-1.0	-0.016228070175438702
ZYX	11.0	0.034210526315789025
MT1F	0.0	-0.016228070175438702
PMEPA1	0.0	-0.016228070175438702
KYAT1	6.0	-0.016228070175439147
PHLDA2	5.0	-0.016228070175438702
