Item ID	Item value	Change in Kuiper test statistic when item removed
MAGEH1	14.0	-0.01719576719576721
GALNT14	16.0	0.01984126984126977
TRAF3IP3	3.0	0.019841269841269826
ZMYND8	13.0	-0.01719576719576721
MYOM2	14.0	-0.01719576719576721
HSPD1	13.0	-0.01719576719576721
HSPH1	13.0	-0.01719576719576721
CLEC7A	1.0	0.019841269841269826
MYB	4.0	0.019841269841269826
GTSE1	4.0	0.019841269841269826
PSPH	14.0	-0.01719576719576721
ST6GAL1	13.0	-0.01719576719576721
AUTS2	2.0	0.019841269841269826
NUP210	12.0	-0.01719576719576721
HSPA5	1.0	0.019841269841269826
EYA2	12.0	-0.01719576719576721
UBE2E1	24.0	0.01984126984126977
ELOVL6	19.0	0.01984126984126977
CTPS1	12.0	-0.01719576719576721
DUSP6	9.0	0.019841269841269826
TTC39A	10.0	0.019841269841269826
MAF	0.0	0.019841269841269826
CTH	12.0	-0.01719576719576721
MYL2	12.0	-0.01719576719576721
SRSF7	14.0	-0.01719576719576721
ATF3	12.0	-0.01719576719576721
PFKP	5.0	0.019841269841269826
HSPA1A	13.0	-0.01719576719576721
