Item ID	Item value	Change in Kuiper test statistic when item removed
TGFB1	7.0	-0.009881422924901129
C1R	23.0	0.035573122529644285
DUSP1	21.0	0.035573122529644285
RRAD	12.0	-0.009881422924901129
EYA2	12.0	-0.009881422924901129
IFRD1	12.0	-0.009881422924901129
CIB1	8.0	-0.009881422924901129
OVOL1	10.0	-0.009881422924901129
GEM	22.0	0.035573122529644285
DNAJA1	12.0	-0.009881422924901129
PER1	17.0	0.035573122529644285
RBM4	13.0	0.03178524374176561
SLC6A8	7.0	-0.009881422924901129
TRAF4	10.0	-0.009881422924901129
TRPV6	11.0	-0.009881422924901129
CTH	12.0	-0.009881422924901129
CASP1	17.0	0.035573122529644285
DXO	12.0	-0.009881422924901129
PHLDA2	9.0	-0.009881422924901129
JUNB	9.0	-0.009881422924901129
ST3GAL2	10.0	-0.009881422924901129
ATF3	12.0	-0.009881422924901129
IER3	8.0	-0.009881422924901129
