Item ID	Item value	Change in Kuiper test statistic when item removed
ERO1A	-1.0	-0.003024193548387233
JPT1	9.0	-0.003024193548387122
KRT80	9.0	-0.003024193548387122
LUZP1	0.0	-0.003024193548387233
SLC2A1	-2.0	-0.003024193548387233
ADM	-2.0	-0.003024193548387233
CWH43	10.0	-0.003024193548387122
VLDLR	-1.0	-0.003024193548387233
AGPAT4	-3.0	-0.01243279569892497
LIMA1	7.0	-0.003024193548387122
LDHA	1.0	-0.003024193548387233
ADAMTS14	5.0	-0.003024193548387122
CASP4	10.0	-0.003024193548387122
RNASE7	9.0	-0.003024193548387122
LRRC8C	-4.0	-0.035282258064516236
UPP1	3.0	-0.003024193548387122
LRRFIP1	-3.0	-0.01243279569892497
CD36	17.0	0.029233870967741882
HES2	-2.0	-0.003024193548387233
TP63	18.0	0.029233870967741882
CDSN	9.0	-0.003024193548387122
STARD5	10.0	-0.003024193548387122
DESI1	11.0	0.029233870967741882
CARD6	10.0	-0.003024193548387122
PPP2R5B	8.0	-0.003024193548387122
OVOL1	6.0	-0.003024193548387122
KLF7	12.0	0.029233870967741882
GJB2	0.0	-0.003024193548387233
COL5A3	10.0	-0.003024193548387122
NABP1	9.0	-0.003024193548387122
CALM1	0.0	-0.003024193548387233
NGEF	1.0	-0.003024193548387233
