Item ID	Item value	Change in Kuiper test statistic when item removed
NNMT	17.0	-0.004456327985739805
SERPINE2	-3.0	0.02584670231729075
C1R	19.0	-0.004456327985739583
CPQ	19.0	-0.004456327985739583
CASP9	10.0	-0.004456327985739805
LIMA1	7.0	-0.004456327985739583
CSRP2	7.0	-0.004456327985739583
RAB24	9.0	-0.004456327985739583
PDK4	13.0	-0.004456327985739805
TIMP3	14.0	-0.004456327985739583
ST3GAL2	6.0	0.02584670231729075
GAMT	7.0	-0.004456327985739583
AOC3	-3.0	0.02584670231729075
PDGFRA	13.0	-0.004456327985739805
SNAPIN	8.0	-0.004456327985739583
LUM	18.0	-0.004456327985739805
CAV1	11.0	-0.004456327985739583
CYP51A1	14.0	-0.004456327985739583
FN1	19.0	-0.004456327985739583
NAGA	10.0	-0.004456327985739805
VEGFD	-2.0	0.02584670231729075
CLK1	4.0	0.02584670231729075
PER1	13.0	-0.004456327985739805
NAGK	9.0	-0.004456327985739583
CCDC80	16.0	-0.004456327985739805
CXCL12	17.0	-0.004456327985739805
COL1A2	18.0	-0.004456327985739805
MGP	16.0	-0.004456327985739805
KLF9	16.0	-0.004456327985739805
RSRP1	9.0	-0.004456327985739583
SSPN	14.0	-0.004456327985739583
SPARCL1	18.0	-0.004456327985739805
RECK	11.0	-0.004456327985739583
CCDC90B	8.0	-0.004456327985739583
