Item ID	Item value	Change in Kuiper test statistic when item removed
MGAT4A	3.0	-1.1102230246251565E-16
IGFBP3	21.0	0.0
TNC	2.0	-1.1102230246251565E-16
FN1	23.0	0.0
SPARCL1	22.0	0.0
CTSG	20.0	0.04166666666666663
IGFBP7	22.0	0.0
IGFALS	24.0	0.0
LAMC1	3.0	-1.1102230246251565E-16
PRSS23	1.0	-1.1102230246251565E-16
