Item ID	Item value	Change in Kuiper test statistic when item removed
PPM1L	-3.0	-0.03548387096774197
RRP1	4.0	-0.0021505376344086446
LAMC1	-1.0	-0.0021505376344086446
NID2	-4.0	-0.03548387096774197
AP2A2	10.0	0.00618279569892477
SAT1	8.0	-0.0021505376344086446
RCBTB2	9.0	-0.0021505376344086446
FAM107B	-2.0	-0.010483870967741948
BCL2L11	8.0	-0.0021505376344086446
TSPAN9	1.0	-0.0021505376344086446
EFCAB2	-2.0	-0.010483870967741948
DPYSL3	-1.0	-0.0021505376344086446
UBXN8	11.0	0.03118279569892468
DPH5	10.0	0.00618279569892477
TIMP3	14.0	0.03118279569892468
JUNB	5.0	-0.0021505376344086446
TNFRSF12A	4.0	-0.0021505376344086446
CHKA	9.0	-0.0021505376344086446
DUSP1	17.0	0.03118279569892468
IFRD1	8.0	-0.0021505376344086446
FN1	19.0	0.03118279569892468
AMPD2	7.0	-0.0021505376344086446
DUSP6	5.0	-0.0021505376344086446
VEGFA	0.0	-0.0021505376344086446
TPST2	9.0	-0.0021505376344086446
ALDH3A1	-1.0	-0.0021505376344086446
KITLG	9.0	-0.0021505376344086446
HOOK2	9.0	-0.0021505376344086446
ZNF438	9.0	-0.0021505376344086446
FAM20A	3.0	-0.0021505376344086446
SLC25A4	-1.0	-0.0021505376344086446
