Item ID	Item value	Change in Kuiper test statistic when item removed
EGR1	4.0	-0.003676470588235503
NFYA	8.0	-0.003676470588235503
CAV3	15.0	0.0588235294117645
BDNF	-2.0	-0.003676470588235503
TNF	7.0	-0.003676470588235503
HSPD1	9.0	-0.003676470588235503
VEGFA	0.0	-0.003676470588235503
AR	10.0	0.03799019607843124
KCNQ1	4.0	-0.003676470588235503
MYB	0.0	-0.003676470588235503
NANOG	-3.0	-0.04534313725490213
PKNOX1	9.0	-0.003676470588235503
PPARGC1A	-2.0	-0.003676470588235503
PRKACB	0.0	-0.003676470588235503
SLC25A4	-1.0	-0.003676470588235503
HES5	7.0	-0.003676470588235503
PPARGC1B	1.0	-0.003676470588235503
