Item ID	Item value	Change in Kuiper test statistic when item removed
JPT1	9.0	-0.0037707390648566985
MOXD1	1.0	0.015837104072398245
SAMD9L	9.0	-0.0037707390648566985
QPRT	11.0	-0.0037707390648566985
PRSS23	-3.0	-0.003770739064856643
TRAM2	-2.0	0.015837104072398245
AQP3	6.0	0.015837104072398245
SESN3	6.0	0.015837104072398245
DPYSL3	-1.0	0.015837104072398245
DPF3	16.0	-0.0037707390648566985
PSPH	10.0	-0.0037707390648566985
NAV2	11.0	-0.0037707390648566985
IL17RD	11.0	-0.0037707390648566985
HIC1	9.0	-0.0037707390648566985
TGFBR2	-2.0	0.015837104072398245
CCDC80	16.0	-0.0037707390648566985
NAV3	11.0	-0.0037707390648566985
PALLD	-3.0	-0.003770739064856643
TRNP1	11.0	-0.0037707390648566985
RBP1	1.0	0.015837104072398245
ROR1	16.0	-0.0037707390648566985
EVL	11.0	-0.0037707390648566985
COL15A1	17.0	-0.0037707390648566985
NNMT	17.0	-0.0037707390648566985
C1S	-4.0	-0.003770739064856643
C1R	19.0	-0.0037707390648566985
LRRC17	-4.0	-0.003770739064856643
FBLN1	17.0	-0.0037707390648566985
TMTC1	12.0	-0.0037707390648566985
NREP	13.0	-0.0037707390648566985
APCDD1	-3.0	-0.003770739064856643
BRIP1	-3.0	-0.003770739064856643
CLEC3B	19.0	-0.0037707390648566985
GMDS	16.0	-0.0037707390648566985
NPTX1	10.0	-0.0037707390648566985
FZD2	-3.0	-0.003770739064856643
CAV1	11.0	-0.0037707390648566985
IDH2	2.0	0.015837104072398245
FN1	19.0	-0.0037707390648566985
TRPV2	9.0	-0.0037707390648566985
DHCR24	12.0	-0.0037707390648566985
KLF7	12.0	-0.0037707390648566985
MFAP4	17.0	-0.0037707390648566985
COL1A2	18.0	-0.0037707390648566985
CXCL12	17.0	-0.0037707390648566985
TP53I3	8.0	0.01583710407239819
POLE2	-3.0	-0.003770739064856643
LHFPL6	19.0	-0.0037707390648566985
ZYX	11.0	-0.0037707390648566985
SSPN	14.0	-0.0037707390648566985
XAF1	9.0	-0.0037707390648566985
MAMLD1	0.0	0.015837104072398245
