Item ID	Item value	Change in Kuiper test statistic when item removed
SCHIP1	7.0	0.008045977011494454
LRRC17	-4.0	-0.02643678160919527
ADM	-2.0	-0.02643678160919527
CRIP1	2.0	-0.02643678160919527
NUDT4	0.0	-0.02643678160919527
GLS	20.0	0.04252873563218418
LIMA1	7.0	0.008045977011494454
FUT8	11.0	0.008045977011494454
HHAT	14.0	0.04252873563218418
CSRP2	7.0	0.008045977011494454
PTTG1	1.0	-0.026436781609195326
NFIL3	-3.0	-0.02643678160919527
ERBB4	19.0	0.04252873563218418
MYB	0.0	-0.02643678160919527
CCL2	8.0	0.008045977011494454
SMCO4	9.0	0.008045977011494454
MPZL2	7.0	0.008045977011494454
GAMT	7.0	0.008045977011494454
GALNT7	11.0	0.008045977011494454
LMO4	7.0	0.008045977011494454
IFRD1	8.0	0.008045977011494454
HS3ST1	2.0	-0.02643678160919527
TTC39A	6.0	8.620689655174374E-4
AR	10.0	0.008045977011494454
NBEA	-3.0	-0.02643678160919527
NAT1	7.0	0.008045977011494454
PRR15L	6.0	8.620689655174374E-4
EVL	11.0	0.008045977011494454
PFKP	1.0	-0.026436781609195326
SLC49A3	11.0	0.008045977011494454
