Item ID	Item value	Change in Kuiper test statistic when item removed
RTP4	13.0	-0.0170940170940172
ERO1A	3.0	0.021367521367521458
ORM1	10.0	0.021367521367521458
CPQ	23.0	0.021367521367521347
QPRT	15.0	-0.0170940170940172
VLDLR	3.0	0.021367521367521458
ENO2	5.0	0.021367521367521458
PDZD2	14.0	-0.0170940170940172
TSPAN8	15.0	-0.0170940170940172
TBL1X	16.0	-0.013888888888889006
SMCO4	13.0	-0.0170940170940172
TRMT1L	13.0	-0.0170940170940172
ABCC5	13.0	-0.0170940170940172
IDH2	6.0	0.021367521367521458
SETMAR	13.0	-0.0170940170940172
DHCR24	16.0	-0.013888888888889006
ACSL3	12.0	0.021367521367521458
VEGFA	4.0	0.021367521367521458
AR	14.0	-0.0170940170940172
AZGP1	13.0	-0.0170940170940172
DBNDD2	14.0	-0.0170940170940172
PER3	15.0	-0.0170940170940172
TRPV6	11.0	0.021367521367521458
EVL	15.0	-0.0170940170940172
S100A9	5.0	0.021367521367521458
HDGFL3	22.0	0.021367521367521347
FKBP5	20.0	0.021367521367521347
