Item ID	Item value	Change in Kuiper test statistic when item removed
RTP4	9.0	0.00588235294117645
SLC24A1	10.0	0.00588235294117645
ZNF471	10.0	0.00588235294117645
TNFAIP2	3.0	-0.02352941176470591
NEDD4L	11.0	0.03529411764705881
ADM	-2.0	-0.02352941176470591
CBLB	10.0	0.00588235294117645
DTX3	3.0	-0.02352941176470591
TNF	7.0	-0.02352941176470591
USP18	8.0	0.00588235294117645
OASL	5.0	-0.02352941176470591
SCGB1D1	17.0	0.03529411764705881
DRAM1	10.0	0.00588235294117645
ZNF876P	-4.0	-0.02352941176470591
STBD1	-2.0	-0.02352941176470591
RPTN	10.0	0.00588235294117645
CDON	-3.0	-0.02352941176470591
IER3	4.0	-0.02352941176470591
OSR2	18.0	0.03529411764705881
MPP3	9.0	0.00588235294117645
GLYATL1	10.0	0.00588235294117645
VWF	-3.0	-0.02352941176470591
IGFBP3	17.0	0.03529411764705881
CADPS	0.0	-0.02352941176470591
KLF4	18.0	0.03529411764705881
ST7-AS1	-3.0	-0.02352941176470591
CH25H	9.0	0.00588235294117645
KITLG	9.0	0.00588235294117645
ELF3	0.0	-0.02352941176470591
MYL2	8.0	0.00588235294117645
IRF7	8.0	0.00588235294117645
CFTR	12.0	0.03529411764705881
CDH19	19.0	0.03529411764705881
C1QC	-2.0	-0.02352941176470591
HSPA1A	9.0	0.00588235294117645
