Item ID	Item value	Change in Kuiper test statistic when item removed
BCAR3	2.0	0.015765765765765827
DCLRE1C	13.0	-0.012012012012012185
CEP19	10.0	-0.012012012012011963
ADM	2.0	0.015765765765765827
HSD17B7	13.0	-0.012012012012012185
METTL21A	12.0	-0.012012012012011963
RGS2	10.0	-0.012012012012011963
HYKK	3.0	0.015765765765765827
SESN3	10.0	-0.012012012012011963
CSKMT	12.0	-0.012012012012011963
SALL4	3.0	0.015765765765765827
SNHG20	11.0	-0.012012012012011963
EXO5	13.0	-0.012012012012012185
LRRFIP1	1.0	0.015765765765765827
JUNB	9.0	0.015765765765765827
LDLR	14.0	0.015765765765765716
MORC2	11.0	-0.012012012012011963
EGR1	8.0	0.015765765765765827
CHKA	13.0	-0.012012012012012185
TNFSF14	10.0	-0.012012012012011963
DUSP1	21.0	0.015765765765765716
IFRD1	12.0	-0.012012012012011963
PILRB	13.0	-0.012012012012012185
GOLGA6L1	1.0	0.015765765765765827
IL17RD	15.0	0.015765765765765716
PTGR2	13.0	-0.012012012012012185
PER2	21.0	0.015765765765765716
KITLG	13.0	-0.012012012012012185
TRPV6	11.0	-0.012012012012011963
SNHG12	12.0	-0.012012012012011963
PPP1R3C	3.0	0.015765765765765827
ID1	6.0	0.015765765765765827
DDIT4	3.0	0.015765765765765827
TUBGCP6	12.0	-0.012012012012011963
ATF3	12.0	-0.012012012012011963
CHST3	5.0	0.015765765765765827
BIRC3	13.0	-0.012012012012012185
