Item ID	Item value	Change in Kuiper test statistic when item removed
SLC24A1	10.0	-0.0065359477124184995
CLIC5	10.0	-0.0065359477124184995
TAS2R10	19.0	0.05228758169934622
AKR1C3	10.0	-0.0065359477124184995
ACTG1	12.0	0.05228758169934622
APOM	2.0	-0.0065359477124184995
MYO15A	1.0	-0.0065359477124184995
STRC	2.0	-0.0065359477124184995
RBP1	1.0	-0.0065359477124184995
CDH23	-2.0	-0.013888888888889062
CNGA1	-3.0	-0.013888888888889062
CHRNA10	8.0	-0.0065359477124184995
GPC2	10.0	-0.0065359477124184995
EZR	-3.0	-0.013888888888889062
CALM1	0.0	-0.0065359477124184995
LDLR	10.0	-0.0065359477124184995
STX1A	8.0	-0.0065359477124184995
KCNJ2	5.0	-0.0065359477124184995
