Item ID	Item value	Change in Kuiper test statistic when item removed
AR	14.0	-2.220446049250313E-16
CCNB1	10.0	-2.220446049250313E-16
RAD50	12.0	-2.220446049250313E-16
LMO4	11.0	-2.220446049250313E-16
TP53BP1	15.0	0.04166666666666641
TUBG1	10.0	-2.220446049250313E-16
JUNB	9.0	-2.220446049250313E-16
AURKA	9.0	-2.220446049250313E-16
