Item ID	Item value	Change in Kuiper test statistic when item removed
BRD3OS	11.0	0.008658008658008531
EGR1	4.0	-0.015151515151515027
C2ORF42	9.0	0.008658008658008531
FZD2	-3.0	-0.015151515151515027
SERPINE2	-3.0	-0.015151515151515027
NUP210	8.0	0.008658008658008753
FANCL	10.0	0.008658008658008531
ZMYND8	9.0	0.008658008658008531
CAV1	11.0	0.008658008658008531
SCHIP1	7.0	-0.027056277056276945
SATB2	12.0	0.05032467532467522
ELOVL6	15.0	0.0562770562770562
HMGCR	10.0	0.008658008658008531
ACSL3	8.0	0.008658008658008753
NUDT4	0.0	-0.015151515151515027
NAV3	11.0	0.008658008658008531
TRAF4	6.0	-0.02110389610389596
ZMIZ2	9.0	0.008658008658008531
BCL3	3.0	-0.015151515151515027
SH3BP5	0.0	-0.015151515151515027
CDH12	14.0	0.0562770562770562
ATF3	8.0	0.008658008658008753
