Item ID	Item value	Change in Kuiper test statistic when item removed
CFH	18.0	0.03706896551724148
TYRP1	1.0	-0.010344827586206806
MT1M	-3.0	-0.011781609195402165
SLC2A1	-2.0	-0.011781609195402165
LAMC2	0.0	-0.010344827586206806
MST1R	7.0	-0.010344827586206806
CWH43	10.0	-0.010344827586206806
FZD10	-1.0	-0.010344827586206806
AQP3	6.0	-0.010344827586206806
TP53AIP1	8.0	-0.010344827586207028
THBD	10.0	-0.010344827586206806
SCEL	10.0	-0.010344827586206806
DPP6	-1.0	-0.010344827586206806
CA2	11.0	0.024137931034482696
CTSG	16.0	0.024137931034482696
GABRE	9.0	-0.010344827586206806
TP63	18.0	0.03706896551724148
MPZL2	7.0	-0.010344827586206806
FGFBP1	-3.0	-0.011781609195402165
IRX4	2.0	-0.010344827586206806
KLF4	18.0	0.03706896551724148
PER2	17.0	0.024137931034482696
MAF	-4.0	-0.031896551724137856
COL7A1	8.0	-0.010344827586207028
CD207	10.0	-0.010344827586206806
ACKR4	4.0	-0.010344827586206806
S100P	1.0	-0.010344827586206806
S100A9	1.0	-0.010344827586206806
ASPA	10.0	-0.010344827586206806
S100A7	0.0	-0.010344827586206806
