Item ID	Item value	Change in Kuiper test statistic when item removed
ARG2	10.0	1.6653345369377348E-16
TNFAIP2	3.0	1.6653345369377348E-16
F13A1	19.0	0.050000000000000155
ADM	-2.0	1.1102230246251565E-16
CTPS1	8.0	2.7755575615628914E-16
USP18	8.0	2.7755575615628914E-16
GEM	18.0	0.050000000000000155
SAP30	4.0	2.7755575615628914E-16
SOCS3	4.0	2.7755575615628914E-16
CH25H	9.0	1.6653345369377348E-16
BST1	1.0	1.1102230246251565E-16
HPX	20.0	0.050000000000000155
NFIL3	-3.0	1.1102230246251565E-16
TRIM5	10.0	1.6653345369377348E-16
BCL3	3.0	1.6653345369377348E-16
CASP4	10.0	1.6653345369377348E-16
IRF7	8.0	2.7755575615628914E-16
CCL2	8.0	2.7755575615628914E-16
UPP1	3.0	1.6653345369377348E-16
JUNB	5.0	2.7755575615628914E-16
ATF3	8.0	2.7755575615628914E-16
