Item ID	Item value	Change in Kuiper test statistic when item removed
VWF	-3.0	-2.220446049250313E-16
WWC1	12.0	0.029761904761904323
MYEOV	7.0	-2.220446049250313E-16
IFRD1	8.0	-2.220446049250313E-16
CCM2L	13.0	0.0416666666666663
SLC2A1	-2.0	-2.220446049250313E-16
WDR46	7.0	-2.220446049250313E-16
CBFA2T3	10.0	-4.440892098500626E-16
PRSS23	-3.0	-2.220446049250313E-16
HK2	-1.0	-2.220446049250313E-16
SEC14L2	-1.0	-2.220446049250313E-16
TMEM104	7.0	-2.220446049250313E-16
MAT2A	9.0	-2.220446049250313E-16
P2RY2	0.0	-2.220446049250313E-16
NMRK1	7.0	-2.220446049250313E-16
UST	12.0	0.029761904761904323
MYB	0.0	-2.220446049250313E-16
NT5DC3	9.0	-2.220446049250313E-16
CAMTA1	10.0	-4.440892098500626E-16
PHLDA2	5.0	-2.220446049250313E-16
C16ORF74	0.0	-2.220446049250313E-16
PPARGC1B	1.0	-2.220446049250313E-16
