Item ID	Item value	Change in Kuiper test statistic when item removed
ZNF550	6.0	1.1102230246251565E-16
SLC27A1	11.0	2.220446049250313E-16
LMO4	7.0	1.1102230246251565E-16
EYA2	8.0	1.1102230246251565E-16
ABCC5	9.0	3.3306690738754696E-16
KRT13	0.0	-0.054487179487179405
SUOX	5.0	-0.019230769230769162
CYP4X1	-4.0	-0.07692307692307682
SERTAD4	1.0	-0.054487179487179405
MYB	0.0	-0.054487179487179405
ZNF513	8.0	1.1102230246251565E-16
PLCB1	18.0	0.0769230769230771
SRSF7	10.0	3.3306690738754696E-16
DZIP3	11.0	2.220446049250313E-16
