Item ID	Item value	Change in Kuiper test statistic when item removed
HSPA5	-3.0	-0.005494505494505253
ITGA3	5.0	-0.005494505494505253
BDNF	-2.0	-0.005494505494505253
AVIL	6.0	-0.005494505494505253
PPP2R5B	8.0	-0.005494505494505031
VLDLR	-1.0	-0.005494505494505253
STYXL1	10.0	9.157509157513566E-4
RGS2	6.0	-0.005494505494505253
FES	8.0	-0.005494505494505031
CAPRIN1	-3.0	-0.005494505494505253
DPYSL3	-1.0	-0.005494505494505253
GPC2	10.0	9.157509157513566E-4
ROR1	16.0	0.07142857142857162
S100A9	1.0	-0.005494505494505253
