Item ID	Item value	Change in Kuiper test statistic when item removed
TNF	7.0	-0.02910052910052896
SH3RF1	-4.0	-0.02910052910052896
BBC3	4.0	-0.02910052910052896
HSPD1	9.0	0.007936507936508075
AQP1	16.0	0.044973544973545054
CASP9	10.0	0.007936507936508075
BCL2L11	8.0	0.0033068783068784247
CASP5	10.0	0.007936507936508075
CLEC7A	-3.0	-0.02910052910052896
LAMP3	2.0	-0.02910052910052896
GPER1	-3.0	-0.02910052910052896
CASP4	10.0	0.007936507936508075
CASP1	13.0	0.044973544973545054
SOX7	-1.0	-0.02910052910052896
TP63	18.0	0.044973544973545054
SYK	8.0	0.0033068783068784247
TNFSF14	6.0	-0.02910052910052896
CARD8	9.0	0.007936507936508075
DHCR24	12.0	0.044973544973545054
KLF4	18.0	0.044973544973545054
NLE1	9.0	0.007936507936508075
VEGFA	0.0	-0.02910052910052896
BIRC5	0.0	-0.02910052910052896
PDCD2	11.0	0.012566137566137614
CARD16	11.0	0.012566137566137614
S100A9	1.0	-0.02910052910052896
NAIP	9.0	0.007936507936508075
BIRC3	9.0	0.007936507936508075
