Item ID	Item value	Change in Kuiper test statistic when item removed
TDRKH	12.0	0.007507507507507616
KDM3A	0.0	-0.020270270270270174
CIB1	4.0	-0.020270270270270174
SPATA6	-4.0	-0.020270270270270174
ARNTL	0.0	-0.020270270270270174
ZCWPW1	10.0	0.007507507507507616
ING2	-2.0	-0.020270270270270174
RGS2	6.0	0.007507507507507727
BRIP1	-3.0	-0.020270270270270174
BCL2L11	8.0	0.007507507507507616
TSPAN8	11.0	0.007507507507507616
PTTG1	1.0	-0.020270270270270174
ZNF449	6.0	0.007507507507507727
JAM2	13.0	0.021396396396396455
TP63	18.0	0.035285285285285406
GAMT	7.0	0.007507507507507616
PLEKHA1	-1.0	-0.020270270270270174
STRBP	12.0	0.007507507507507616
ZBTB16	15.0	0.035285285285285406
C3ORF62	18.0	0.035285285285285406
RFX2	-4.0	-0.020270270270270174
OVOL1	6.0	0.007507507507507727
RAD23B	-2.0	-0.020270270270270174
ELL3	10.0	0.007507507507507616
KRT9	3.0	-0.020270270270270174
AR	10.0	0.007507507507507616
TSGA10	11.0	0.007507507507507616
CABYR	13.0	0.021396396396396455
BCL6	18.0	0.035285285285285406
GORASP2	-2.0	-0.020270270270270174
TYRO3	11.0	0.007507507507507616
SNRPA1	-2.0	-0.020270270270270174
NECTIN3	8.0	0.007507507507507616
CFTR	12.0	0.007507507507507616
SLC26A6	9.0	0.007507507507507616
OSBP2	-3.0	-0.020270270270270174
BIRC3	9.0	0.007507507507507616
