Item ID	Item value	Change in Kuiper test statistic when item removed
LMBR1L	7.0	-0.0030769230769231992
PRICKLE2	6.0	-0.0030769230769231992
LRP4	0.0	-0.003076923076923088
FZD10	-1.0	-0.0030769230769231992
APCDD1	-3.0	-0.004743589743589904
FOXO1	-2.0	-0.0030769230769231992
ARNTL	0.0	-0.003076923076923088
NKD2	11.0	-0.0030769230769231992
SCEL	10.0	-0.0030769230769231992
TBL1X	12.0	-0.001410256410256494
SOX7	-1.0	-0.0030769230769231992
ZBED3	-2.0	-0.0030769230769231992
EGR1	4.0	-0.003076923076923088
TLE2	12.0	-0.001410256410256494
FZD2	-3.0	-0.004743589743589904
TGFB1	3.0	-0.003076923076923088
FZD5	0.0	-0.003076923076923088
ITGA3	5.0	-0.003076923076923088
CAV1	11.0	-0.0030769230769231992
KLF4	18.0	0.036923076923076836
HIC1	9.0	-0.003076923076923088
NLE1	9.0	-0.003076923076923088
TLE6	5.0	-0.003076923076923088
SULF2	-2.0	-0.0030769230769231992
ROR1	16.0	0.036923076923076836
RECK	11.0	-0.0030769230769231992
