Item ID	Item value	Change in Kuiper test statistic when item removed
BMPR2	-4.0	-0.02935606060606033
ITGB3	-4.0	-0.02935606060606033
LAMC1	-1.0	-0.02935606060606033
FUT2	9.0	0.0018939393939396698
TNF	7.0	0.0018939393939396698
SDR16C5	9.0	0.0018939393939396698
ALOX5	3.0	0.0018939393939396698
CCL2	8.0	0.0018939393939396698
CD34	19.0	0.03314393939393967
STOX1	-1.0	-0.02935606060606033
HES5	7.0	0.0018939393939396698
TP63	18.0	0.03314393939393967
TBX1	-1.0	-0.02935606060606033
OSR2	18.0	0.03314393939393967
CDKN2B	7.0	0.0018939393939396698
FGFBP1	-3.0	-0.02935606060606033
TGFB1	3.0	0.0018939393939396698
ANGPT1	17.0	0.02272727272727304
CAV1	11.0	0.0018939393939396698
VEGFD	-2.0	-0.02935606060606033
THAP1	8.0	0.0018939393939396698
VEGFA	0.0	0.0018939393939396698
CRNN	14.0	0.0018939393939396698
AR	10.0	0.0018939393939396698
CEACAM1	19.0	0.03314393939393967
RGCC	-3.0	-0.02935606060606033
CXCL12	17.0	0.02272727272727304
NR4A3	6.0	0.0018939393939396698
ID1	2.0	0.0018939393939396698
KLF9	16.0	0.0018939393939396698
COL8A2	-1.0	-0.02935606060606033
GHRL	20.0	0.03314393939393967
CCL26	12.0	0.0018939393939396698
