Item ID	Item value	Change in Kuiper test statistic when item removed
MYOM1	13.0	0.025862068965516682
CIB1	4.0	-0.009852216748769016
IRS2	16.0	0.025862068965516682
TNF	7.0	-0.009852216748769016
BBC3	4.0	-0.009852216748769016
HCAR2	7.0	-0.009852216748769016
C1QTNF3	16.0	0.025862068965516682
ABLIM3	15.0	0.025862068965516682
GPER1	-3.0	-0.009852216748769016
KCNN4	-2.0	-0.009852216748769016
APBB3	7.0	-0.009852216748769016
CCT5	6.0	-0.009852216748769016
CD33	9.0	0.0020525451559929575
TCAF2	-2.0	-0.009852216748769016
RPH3AL	10.0	0.0020525451559929575
TGFB1	3.0	-0.009852216748769016
FZD5	0.0	-0.009852216748769016
PRKCE	-4.0	-0.015804597701149614
ACSL3	8.0	-0.009852216748769016
MYRIP	19.0	0.025862068965516682
BAIAP3	2.0	-0.009852216748769016
CDK5	10.0	0.0020525451559929575
C1QTNF12	-2.0	-0.009852216748769016
CENPJ	8.0	-0.009852216748769016
GHRL	20.0	0.05562397372742173
EZR	-3.0	-0.009852216748769016
CFTR	12.0	0.025862068965516682
PPID	8.0	-0.009852216748769016
ABCG1	0.0	-0.009852216748769016
