Item ID	Item value	Change in Kuiper test statistic when item removed
SLC27A1	11.0	-0.003333333333333355
KDM3A	0.0	-0.0033333333333334103
CXCR4	-3.0	-0.044999999999999984
OMA1	10.0	-0.0033333333333331883
ADRB2	12.0	0.038333333333333386
TNF	7.0	-0.0033333333333334103
FOXO1	-2.0	-0.044999999999999984
ARNTL	0.0	-0.0033333333333334103
FLCN	6.0	-0.0033333333333334103
PRDM16	9.0	-0.0033333333333334103
CD36	17.0	0.03833333333333333
PPARGC1A	-2.0	-0.044999999999999984
PPARGC1B	1.0	-0.0033333333333331883
EGR1	4.0	-0.0033333333333331883
IL4R	4.0	-0.0033333333333331883
SYK	8.0	-0.0033333333333331883
CAV1	11.0	-0.003333333333333355
TRPV2	9.0	-0.0033333333333334103
ELOVL6	15.0	0.038333333333333386
PRLR	1.0	-0.0033333333333331883
VEGFA	0.0	-0.0033333333333334103
PER2	17.0	0.03833333333333333
ID1	2.0	-0.0033333333333334103
PGAM5	7.0	-0.0033333333333334103
GHRL	20.0	0.038333333333333386
