Item ID	Item value	Change in Kuiper test statistic when item removed
CAV3	15.0	0.017543859649123195
DUSP1	17.0	0.017543859649123195
TRAF1	11.0	0.017543859649123195
TNF	7.0	0.017543859649123195
MTURN	13.0	0.017543859649123195
FOXO1	-2.0	-0.024122807017543435
SH3RF1	-4.0	-0.07967836257309907
VEGFA	0.0	-0.010233918128654595
DNAJA1	8.0	0.017543859649123195
PER1	13.0	0.017543859649123195
ITCH	-3.0	-0.06578947368421018
TRAF4	6.0	0.003654970760234355
CLEC7A	-3.0	-0.06578947368421018
TRPV4	1.0	-0.010233918128654595
MAP3K10	10.0	0.017543859649123195
PLCB1	18.0	0.017543859649123195
EZR	-3.0	-0.06578947368421018
EPHB1	-3.0	-0.06578947368421018
NAIP	9.0	0.017543859649123195
