Item ID	Item value	Change in Kuiper test statistic when item removed
RBM14	14.0	-0.011029411764705843
TXNL4B	10.0	-0.011029411764705843
ZRANB2	13.0	-0.011029411764705843
CSTF2	11.0	-0.011029411764705843
RBM4B	13.0	-0.011029411764705843
USB1	14.0	-0.011029411764705843
TSEN2	12.0	-0.011029411764705843
HNRNPLL	10.0	-0.011029411764705843
WDR77	13.0	-0.011029411764705843
RBM4	13.0	-0.011029411764705843
MFAP1	12.0	-0.011029411764705843
ESRP1	23.0	0.05147058823529416
GEMIN6	12.0	-0.011029411764705843
HNRNPH3	16.0	0.05147058823529416
PPARGC1A	2.0	0.05147058823529416
SRSF7	14.0	-0.011029411764705843
RBM5	12.0	-0.011029411764705843
