Item ID	Item value	Change in Kuiper test statistic when item removed
CARMIL1	1.0	-0.005494505494505253
FAM107A	18.0	0.07142857142857184
ACTG1	12.0	0.03617216117216149
LIMA1	7.0	-0.005494505494505253
TTC8	-3.0	-0.005494505494505253
RGCC	-3.0	-0.005494505494505253
DPYSL3	-1.0	-0.005494505494505253
ID1	2.0	-0.005494505494505253
ZYX	11.0	-0.005494505494505253
EVL	11.0	-0.005494505494505253
EPHA1	7.0	-0.005494505494505253
EZR	-3.0	-0.005494505494505253
MET	9.0	-0.005494505494505253
PHLDB2	6.0	-0.005494505494505253
