Item ID	Item value	Change in Kuiper test statistic when item removed
GABBR1	10.0	-0.0026315789473684292
CAV1	11.0	-0.0026315789473684292
PTAFR	4.0	-0.0026315789473684292
TRPV2	9.0	-0.0026315789473684292
PLA2G4A	8.0	-0.0026315789473684292
ANO6	0.0	-0.031140350877193024
GLRX	9.0	-0.0026315789473684292
ADRB2	12.0	-0.0026315789473685403
NIPSNAP2	-2.0	-0.031140350877193024
CXCL12	17.0	0.04999999999999993
CDK5	10.0	-0.0026315789473684292
SLC6A9	1.0	-0.031140350877193024
GPER1	-3.0	-0.04429824561403506
KCNQ1	4.0	-0.0026315789473684292
BDKRB1	5.0	-0.0026315789473684292
CCL2	8.0	-0.0026315789473684292
KCNN4	-2.0	-0.031140350877193024
CALM1	0.0	-0.031140350877193024
CFTR	12.0	-0.0026315789473685403
KCNJ2	5.0	-0.0026315789473684292
