Item ID	Item value	Change in Kuiper test statistic when item removed
GAMT	12.0	-0.004761904761904856
PLA2G4F	13.0	-0.004761904761904856
ABHD3	14.0	-0.004761904761904856
EPHX2	18.0	0.0071428571428570065
AKR1C3	14.0	-0.004761904761904856
PLA2G4A	12.0	-0.004761904761904856
ELOVL6	19.0	0.036904761904761774
ACSL3	13.0	-0.004761904761904856
BRCA1	16.0	-0.004761904761904856
THNSL2	12.0	-0.004761904761904856
ACACA	17.0	-0.004761904761904856
CYP39A1	12.0	-0.004761904761904856
PER2	21.0	0.06666666666666654
CH25H	13.0	-0.004761904761904856
PDK4	17.0	-0.004761904761904856
