Item ID	Item value	Change in Kuiper test statistic when item removed
GCDH	8.0	-0.01838235294117646
ARG2	10.0	-0.01838235294117646
ABHD3	10.0	-0.01838235294117646
QPRT	11.0	-0.01838235294117646
IRS2	16.0	0.044117647058823595
MAT1A	12.0	-0.01838235294117646
THNSL2	8.0	-0.01838235294117646
GLS	20.0	0.044117647058823595
ALDH4A1	13.0	0.023284313725490113
HYKK	-1.0	0.044117647058823595
NAGK	9.0	-0.01838235294117646
AMDHD1	12.0	-0.01838235294117646
KYAT1	6.0	0.044117647058823595
SCLY	11.0	-0.01838235294117646
CRYM	0.0	0.044117647058823595
ASPA	10.0	-0.01838235294117646
XYLB	11.0	-0.01838235294117646
