Item ID	Item value	Change in Kuiper test statistic when item removed
MUS81	9.0	-0.01904761904761909
GINS2	12.0	-0.01904761904761909
RTEL1	11.0	-0.01904761904761909
ATAD5	-4.0	0.052380952380952306
SETMAR	9.0	-0.01904761904761909
LRWD1	7.0	-0.01904761904761909
PRIMPOL	8.0	-0.01904761904761909
POLA1	14.0	0.052380952380952306
FAM111A	12.0	-0.01904761904761909
HELB	7.0	-0.01904761904761909
CHTF8	8.0	-0.01904761904761909
RECQL5	10.0	-0.01904761904761909
BCL6	18.0	0.052380952380952306
POLE2	-3.0	0.052380952380952306
TIMELESS	11.0	-0.01904761904761909
