Item ID	Item value	Change in Kuiper test statistic when item removed
ARG2	10.0	-0.013071895424836555
TGFB1	3.0	-0.017973856209150374
RIPK3	8.0	-0.013071895424836666
SYK	8.0	-0.013071895424836666
HP	14.0	0.045751633986928
AKR1C3	10.0	-0.013071895424836555
RAB27A	10.0	-0.013071895424836555
BRCA1	12.0	0.045751633986928
TNF	7.0	-0.013071895424836666
FBLN5	18.0	0.045751633986928
FOXO1	-2.0	-0.01797385620915043
HK2	-1.0	-0.01797385620915043
RNF41	-3.0	-0.01797385620915043
TGFBR2	-2.0	-0.01797385620915043
BST1	1.0	-0.01797385620915043
CLEC7A	-3.0	-0.01797385620915043
ALOX5	3.0	-0.017973856209150374
CD36	17.0	0.045751633986928
