Item ID	Item value	Change in Kuiper test statistic when item removed
MUS81	13.0	-0.007246376811594013
DCLRE1A	11.0	-0.007246376811594013
RNASEL	14.0	-0.007246376811594235
DCLRE1C	13.0	-0.007246376811594013
OGG1	13.0	-0.007246376811594013
CSTF2	11.0	-0.007246376811594013
ANGEL1	13.0	-0.007246376811594013
RNASE6	15.0	0.034420289855072506
SETMAR	13.0	-0.007246376811594013
USB1	14.0	-0.007246376811594235
NOL9	12.0	-0.007246376811594013
TSEN2	12.0	-0.007246376811594013
APTX	14.0	-0.007246376811594235
EDC3	14.0	-0.007246376811594235
EXOSC7	5.0	0.036231884057971175
STK31	2.0	0.036231884057971175
ENDOU	2.0	0.036231884057971175
RAD50	12.0	-0.007246376811594013
RNASE7	14.0	-0.007246376811594235
EXO5	14.0	-0.007246376811594235
DNASE2	9.0	0.036231884057971175
DXO	13.0	-0.007246376811594013
DNASE1	11.0	-0.007246376811594013
DCP2	12.0	-0.007246376811594013
