Item ID	Item value	Change in Kuiper test statistic when item removed
VPS18	20.0	0.05147058823529416
RPH3AL	14.0	-0.011029411764705843
SNAPIN	12.0	-0.011029411764705843
IL4R	8.0	-0.011029411764705843
SYK	12.0	-0.011029411764705843
PTAFR	8.0	-0.011029411764705843
RAB27A	14.0	-0.011029411764705843
SYT17	11.0	-0.011029411764705843
BAIAP3	6.0	0.05147058823529416
SCAMP5	9.0	-0.011029411764705843
PREPL	15.0	0.030637254901960898
NR4A3	10.0	-0.011029411764705843
RIMS3	20.0	0.05147058823529416
TRPV6	11.0	-0.011029411764705843
FES	12.0	-0.011029411764705843
HYAL3	14.0	-0.011029411764705843
STX1A	12.0	-0.011029411764705843
