Item ID	Item value	Change in Kuiper test statistic when item removed
TDRKH	16.0	0.021505376344086058
L3MBTL1	13.0	-0.011827956989247268
MUS81	13.0	-0.011827956989247268
UBXN2B	13.0	-0.011827956989247268
MTFP1	7.0	0.021505376344086058
TNF	11.0	-0.011827956989247268
CENPC	0.0	0.021505376344086113
AURKA	9.0	-0.0034946236559139088
PSMC3IP	14.0	-0.0034946236559138533
ZCWPW1	14.0	-0.0034946236559138533
ING2	2.0	0.021505376344086113
BRIP1	1.0	0.021505376344086113
CCNB1	10.0	-0.011827956989247268
BCL2L11	12.0	-0.011827956989247268
CHTF8	12.0	-0.011827956989247268
SLX4	12.0	-0.011827956989247268
OPA1	2.0	0.021505376344086113
PTTG1	5.0	0.021505376344086058
DUSP1	21.0	0.021505376344086058
TUBG2	9.0	-0.0034946236559139088
TUBG1	10.0	-0.011827956989247268
EML3	12.0	-0.011827956989247268
CDC25B	10.0	-0.011827956989247268
RAD51B	21.0	0.021505376344086058
RAD50	12.0	-0.011827956989247268
RAD51D	13.0	-0.011827956989247268
RGCC	1.0	0.021505376344086113
CKS2	11.0	-0.011827956989247268
KIF2C	8.0	0.021505376344086058
PGAM5	11.0	-0.011827956989247268
HSPA1A	13.0	-0.011827956989247268
