Item ID	Item value	Change in Kuiper test statistic when item removed
RTP4	9.0	0.01052631578947355
BNIP3L	0.0	0.014912280701754321
HSP90AA1	13.0	0.06315789473684214
RNASEL	9.0	0.01052631578947355
RIPK3	8.0	0.01052631578947355
CLPB	9.0	0.01052631578947355
IL10RB	7.0	0.003947368421052533
CARD8	9.0	0.01052631578947355
RNASE6	11.0	0.05219298245614029
ZDHHC11	0.0	0.014912280701754321
OASL	5.0	0.014912280701754321
ITCH	-3.0	0.014912280701754321
GPAM	8.0	0.01052631578947355
TRIM5	10.0	0.01052631578947355
IRF1	3.0	0.014912280701754321
CD207	10.0	0.01052631578947355
DDIT4	-1.0	0.014912280701754321
TRIM35	16.0	0.06315789473684214
IRF7	8.0	0.01052631578947355
BIRC3	9.0	0.01052631578947355
