Item ID	Item value	Change in Kuiper test statistic when item removed
TGFB1	3.0	-0.013157894736842035
TNFRSF12A	4.0	-0.013157894736842035
EYA2	8.0	0.0146198830409357
CAV1	11.0	0.014619883040935588
TRADD	11.0	0.014619883040935588
CIB1	4.0	-0.013157894736842035
BRCA1	12.0	0.05628654970760222
TRAF1	11.0	0.014619883040935588
TNF	7.0	0.014619883040935477
SH3RF1	-4.0	-0.013157894736842035
RNF41	-3.0	-0.013157894736842035
ZC3HC1	7.0	0.014619883040935477
AR	10.0	0.014619883040935477
KITLG	9.0	0.014619883040935588
BCL2L11	8.0	0.0146198830409357
GPER1	-3.0	-0.013157894736842035
TIMP3	14.0	0.07017543859649106
ATF3	8.0	0.0146198830409357
HSPA1A	9.0	0.014619883040935588
