Item ID	Item value	Change in Kuiper test statistic when item removed
PIF1	6.0	-0.017857142857142794
RAD50	8.0	-0.017857142857142794
RTEL1	11.0	0.1071428571428572
SLX4	8.0	-0.017857142857142794
PPP1R10	8.0	-0.017857142857142794
FBXO4	-2.0	0.125
DCP2	7.0	-0.017857142857142794
CCT5	6.0	-0.017857142857142794
