Item ID	Item value	Change in Kuiper test statistic when item removed
TRMT10A	12.0	-0.0064102564102563875
PUS10	13.0	-0.0064102564102564985
TRMT10B	12.0	-0.0064102564102563875
AARS2	14.0	0.03525641025641024
METTL1	13.0	-0.0064102564102564985
ADAT1	11.0	-0.0064102564102563875
BCDIN3D	11.0	-0.0064102564102563875
TSEN2	12.0	-0.0064102564102563875
RPP25L	13.0	-0.0064102564102564985
THG1L	13.0	-0.0064102564102564985
EXOSC7	4.0	0.07692307692307698
TRMT13	12.0	-0.0064102564102563875
TRMT1L	13.0	-0.0064102564102564985
