Item ID	Item value	Change in Kuiper test statistic when item removed
CX3CR1	8.0	-5.551115123125783E-17
CD86	16.0	0.04545454545454536
IL4R	4.0	-5.551115123125783E-17
TGFB1	3.0	-5.551115123125783E-17
SYK	8.0	-5.551115123125783E-17
TFRC	3.0	-5.551115123125783E-17
ATAD5	-4.0	-0.045454545454545525
PRKCE	-4.0	-0.045454545454545525
PTAFR	4.0	-5.551115123125783E-17
RAB27A	10.0	-5.551115123125783E-17
ITFG2	10.0	-5.551115123125783E-17
HSPD1	9.0	-5.551115123125783E-17
CEACAM1	19.0	0.04545454545454536
NR4A3	6.0	-1.6653345369377348E-16
TMEM98	15.0	0.04545454545454536
BCL6	18.0	0.04545454545454536
FES	8.0	-5.551115123125783E-17
CLEC7A	-3.0	-0.045454545454545525
MYB	0.0	-0.045454545454545525
BCL3	3.0	-5.551115123125783E-17
DNASE1	7.0	-1.6653345369377348E-16
TP53BP1	11.0	0.041666666666666574
ADA	10.0	-5.551115123125783E-17
